data.id,example_num,year,gender,race,bel_1,bel_2,bel_3,bel_4,bel_5,bel_6,bel_2_r,bel_4_r,bel_5_r,rating,explanation,social_support,resp_len
93,2,1,2,1,4,1,4,2,2,4,5,4,4,3,"The answer is correct, but one should not give such a raw answer. It cannot be just that this is the rule to answer this question, but further explain why we came to this conclusion.",0,182
93,3,1,2,1,4,1,4,2,2,4,5,4,4,5,The explanation was very good and the attitude was very good.,1,61
93,4,1,2,1,4,1,4,2,2,4,5,4,4,1,"In fact, I don't think that's an answer, and I can't make a change.",0,67
93,5,1,2,1,4,1,4,2,2,4,5,4,4,5,"The answer was perfect and the content was detailed and mentioned the class. It can remind the students of the class to help understanding. Also provided a chart to answer the question, even though I did not see the chart.",0,222
93,6,1,2,1,4,1,4,2,2,4,5,4,4,4,"I think it is a good answer, and also support a easy example to help student to understand the question. However, I think we don't need use a question to answer, even though this question is easy and it can help student to rethink.",0,231
93,7,1,2,1,4,1,4,2,2,4,5,4,4,4,I think it is not a answer. it is like someone share experience to you and let you know where in textbook can help you.,0,119
93,8,1,2,1,4,1,4,2,2,4,5,4,4,5,simple formula always help people understand easily.,0,52
93,9,1,2,1,4,1,4,2,2,4,5,4,4,5,"Very detailed explanation, for this question explain a lot and tell how to do next. it is perfect.",0,98
93,10,1,2,1,4,1,4,2,2,4,5,4,4,2,"even though this response tells student how to solve this problem, it still not explain anything. shouled be answer this question.",0,130
93,11,1,2,1,4,1,4,2,2,4,5,4,4,3,"it just solve a part of this problem and not all. but i think it doesn't matter, everyone will have question, we just next person to solve the other part.",0,154
93,12,1,2,1,4,1,4,2,2,4,5,4,4,5,"i really love this response, it is a very detailed explanation and very patienced. Also, it use emoji finally, if I saw this response, I will be happy all day long.",1,164
93,13,1,2,1,4,1,4,2,2,4,5,4,4,4,"A very complete answer, while also telling the students where to learn more about the matter, which is in the professor's video.",0,128
93,14,1,2,1,4,1,4,2,2,4,5,4,4,4,"If it is sincere advice, then I think it is still a good answer. I suggest the student re-watch the video again and study it well.",0,130
93,15,1,2,1,4,1,4,2,2,4,5,4,4,3,This response is short and I think this response may lead to more confusion for the students. I think the why and more details could have been explained in more detail.,0,168
93,16,1,2,1,4,1,4,2,2,4,5,4,4,1,"That's not an answer, it just lets people know that the number of people who won't this question is one more.",0,109
93,17,1,2,1,4,1,4,2,2,4,5,4,4,5,"The answer is very valuable, the ideas are well organized and the logic is very clear.",0,86
93,18,1,2,1,4,1,4,2,2,4,5,4,4,5,"There is no problem with the answer, but it also gives an alternative way to help students understand the content in more detail",0,128
93,19,1,2,1,4,1,4,2,2,4,5,4,4,4,Detailed and complete.,0,22
93,20,1,2,1,4,1,4,2,2,4,5,4,4,5,This is a very detailed answer. Explains the problem very clearly and gives its own solution.,0,93
95,1,1,1,1,4,1,1,2,1,3,5,4,5,4,"it gave a short answer and the equation of how to calculate the z-score, but there is no explanation for the ""two sample"" part of the question.",0,143
95,2,1,1,1,4,1,1,2,1,3,5,4,5,4,"it is a little blunt (even over the computer), but it does get the point across.",1,80
95,3,1,1,1,4,1,1,2,1,3,5,4,5,1,"Although it was a good explanation on what a box plot is and the anatomy of it, it didn't even answer the question.",0,115
95,4,1,1,1,4,1,1,2,1,3,5,4,5,1,They just asked the same question,0,33
95,5,1,1,1,4,1,1,2,1,3,5,4,5,4,"It could have explained HOW they found 40 hours, but overall is a good example to show what they did.",0,101
95,6,1,1,1,4,1,1,2,1,3,5,4,5,5,clearly explained what the question was asking without solving the problem for them,0,83
95,7,1,1,1,4,1,1,2,1,3,5,4,5,5,"This is good because it directs the student to where they can find the answer without just giving it to them. Although most students want the help and instant gratification of knowing how to solve something, I don't see the harm of guiding them into the right direction for what they are looking for (even if it is a little more work).",0,335
95,8,1,1,1,4,1,1,2,1,3,5,4,5,5,"It is clear, simple, to the point.",0,34
95,9,1,1,1,4,1,1,2,1,3,5,4,5,5,A great explanation and showed exactly how to do it.,0,52
95,10,1,1,1,4,1,1,2,1,3,5,4,5,5,"This is great. They are guiding the student to where they can get help. If more help is needed and they don't understand the material in the textbook, they can ask again or even go in for help.",0,193
95,11,1,1,1,4,1,1,2,1,3,5,4,5,3,"They do their best to answer the question. They are correct, but sound hesitant on how they answered. Also there is no way for me to know the specific question so I don't know how I could have changed it.",0,204
95,12,1,1,1,4,1,1,2,1,3,5,4,5,5,Thoroughly explains how to find the z-score.,0,44
95,13,1,1,1,4,1,1,2,1,3,5,4,5,4,"It simply explains what the degrees of freedom is, and gives a place for the student to look  back and try again to solve for themselves.",0,137
95,14,1,1,1,4,1,1,2,1,3,5,4,5,5,"This is a great response. It not only shows you where you can find your answer, but also explains what is going on.",0,115
95,15,1,1,1,4,1,1,2,1,3,5,4,5,3,"It somewhat answers the question, but can explain a little more on what they mean.",0,82
95,16,1,1,1,4,1,1,2,1,3,5,4,5,2,It is occasionally reassuring that you are not the only one that doesn't understand/is getting the answer correct. Struggling together is better than struggling alone.,1,167
95,17,1,1,1,4,1,1,2,1,3,5,4,5,5,Clearly explains how to solve the problem they were previously struggling on.,0,77
95,18,1,1,1,4,1,1,2,1,3,5,4,5,5,Short and easy response. They also tell you where you can see a fuller explanation,0,82
95,19,1,1,1,4,1,1,2,1,3,5,4,5,4,"This might be overwhelming to look at because the keyboard on the computer can only do so much to represent an equation, but that isn't the responders fault. Other than that, a great explination.",0,195
95,20,1,1,1,4,1,1,2,1,3,5,4,5,5,Has a clear explanation of how to find the outliers and also gives an example. This is easy for the student to understand.,0,122
96,1,1,1,4,4,3,4,3,3,4,3,3,3,5,They stated how you do it.,0,26
96,2,1,1,4,4,3,4,3,3,4,3,3,3,2,This seems aggressive.,1,22
96,3,1,1,4,4,3,4,3,3,4,3,3,3,3,They explained it and were nice but they also forgot to saw what an outlier is.,1,79
96,4,1,1,4,4,3,4,3,3,4,3,3,3,2,They related but did not help.,1,30
96,5,1,1,4,4,3,4,3,3,4,3,3,3,3,They kid of explained but didn't explain how to find the median.,0,64
96,6,1,1,4,4,3,4,3,3,4,3,3,3,5,answered the question with an example,0,37
96,7,1,1,4,4,3,4,3,3,4,3,3,3,4,they provided a resource to help them find the answer,0,53
96,8,1,1,4,4,3,4,3,3,4,3,3,3,5,provided the formula,0,20
96,9,1,1,4,4,3,4,3,3,4,3,3,3,5,kind and explained well.,1,24
96,10,1,1,4,4,3,4,3,3,4,3,3,3,3,"I feel like it was phrased a little mean, but they provide a resource which was helpful.",1,88
96,11,1,1,4,4,3,4,3,3,4,3,3,3,3,Didn't explain in technical terms and was confused as well.,0,59
96,12,1,1,4,4,3,4,3,3,4,3,3,3,4,provides an example and was very nice,0,37
96,13,1,1,4,4,3,4,3,3,4,3,3,3,4,provides resource and tries to explain.,0,39
96,14,1,1,4,4,3,4,3,3,4,3,3,3,4,provides resource and gives sample,0,34
96,15,1,1,4,4,3,4,3,3,4,3,3,3,4,"direct and straight to the point, answers the question asked",0,60
96,16,1,1,4,4,3,4,3,3,4,3,3,3,2,"Relatable, but not helpful.",0,27
96,17,1,1,4,4,3,4,3,3,4,3,3,3,4,explained and gave example w formula,0,36
96,18,1,1,4,4,3,4,3,3,4,3,3,3,3,provides resource,0,17
96,19,1,1,4,4,3,4,3,3,4,3,3,3,4,gives equation but does not say where to start like question asked.,0,67
96,20,1,1,4,4,3,4,3,3,4,3,3,3,4,explained very thoroughly and in a kind way,1,43
98,1,1,1,1,5,1,3,1,1,4,5,5,5,3,it gives a formula but it doesn't really say where you get the observed or expected or how to find the SE,0,105
98,2,1,1,1,5,1,3,1,1,4,5,5,5,1,it didn't tell you the right rule,0,33
98,3,1,1,1,5,1,3,1,1,4,5,5,5,1,It doesn't tell you how to find Outliers,0,40
98,4,1,1,1,5,1,3,1,1,4,5,5,5,1,"didn't help finding SE, this person answering could be a person who is doing homework last minute and waiting for the answer",0,124
98,5,1,1,1,5,1,3,1,1,4,5,5,5,5,it tells you exactly how to find median,0,39
98,6,1,1,1,5,1,3,1,1,4,5,5,5,3,"it starts off good with the steps, but doesn't finish",0,53
98,7,1,1,1,5,1,3,1,1,4,5,5,5,5,I like how this person went back to look at the book and then helped the person who was struggling.,0,99
98,8,1,1,1,5,1,3,1,1,4,5,5,5,1,put wrong formula,0,17
98,9,1,1,1,5,1,3,1,1,4,5,5,5,3,gave help while using example,0,29
98,10,1,1,1,5,1,3,1,1,4,5,5,5,4,gave a helpful tip of going back into the textbook and looking how to do it,0,75
98,11,1,1,1,5,1,3,1,1,4,5,5,5,2,The person that answered to the question also seemed confused on how to do it,0,77
98,12,1,1,1,5,1,3,1,1,4,5,5,5,5,it gives exactly how to do it and an example,0,44
98,13,1,1,1,5,1,3,1,1,4,5,5,5,3,it gives how to find it and also an alternate way for help,0,58
98,14,1,1,1,5,1,3,1,1,4,5,5,5,5,it gives step by step thorough info to conduct t-test,0,53
98,15,1,1,1,5,1,3,1,1,4,5,5,5,2,it is not explained well enough and doesn't answer second question,0,66
98,16,1,1,1,5,1,3,1,1,4,5,5,5,1,the person trying to help is struggling as well too,0,51
98,17,1,1,1,5,1,3,1,1,4,5,5,5,4,it gives the whole process of finding the regression equation,0,61
98,18,1,1,1,5,1,3,1,1,4,5,5,5,5,it is very straight forward,0,27
98,19,1,1,1,5,1,3,1,1,4,5,5,5,4,it gives the equation on how to find confidence interval,0,56
98,20,1,1,1,5,1,3,1,1,4,5,5,5,5,gives it exactly step by step,0,29
99,1,1,1,4,4,1,4,1,1,5,5,5,5,4,It gives the formula for the z but could be explained a little more.,0,68
99,2,1,1,4,4,1,4,1,1,5,5,5,5,2,"It told the student that is always a rule that you do not reject the null, but was not said in the most polite way",1,114
99,3,1,1,4,4,1,4,1,1,5,5,5,5,3,it explains what the percentiles represent but doesnt explain an outlier.,0,73
99,4,1,1,4,4,1,4,1,1,5,5,5,5,1,This did not help at all,0,24
99,5,1,1,4,4,1,4,1,1,5,5,5,5,5,They provided a chart and attached a picture of it even and explained an example of it.,0,87
99,6,1,1,4,4,1,4,1,1,5,5,5,5,2,"It explains what to do, but doesnt have to ask a question to see if they understand it.",0,87
99,7,1,1,4,4,1,4,1,1,5,5,5,5,1,"They didnt explain anything, they just showed them where to ook in their notebook",0,81
99,8,1,1,4,4,1,4,1,1,5,5,5,5,4,It gives you the formula,0,24
99,9,1,1,4,4,1,4,1,1,5,5,5,5,5,Explains how to look for the chi-squared when finding the p-value in very detailed,0,82
99,10,1,1,4,4,1,4,1,1,5,5,5,5,1,Just referencing the notebook instead of explaining it,0,54
99,11,1,1,4,4,1,4,1,1,5,5,5,5,2,Kinda explains how to find it but then states they are also confused,0,68
99,12,1,1,4,4,1,4,1,1,5,5,5,5,5,It is very detailed,0,19
99,13,1,1,4,4,1,4,1,1,5,5,5,5,3,It sorta explains it but then tells the student to go watch a lecture about it,0,78
99,14,1,1,4,4,1,4,1,1,5,5,5,5,2,it explains it a little but tells them to watch video,0,53
99,15,1,1,4,4,1,4,1,1,5,5,5,5,2,answers the first question but not the second,0,45
99,16,1,1,4,4,1,4,1,1,5,5,5,5,1,doesnt explain or help the student out,0,38
99,17,1,1,4,4,1,4,1,1,5,5,5,5,5,explains in alot of detail,0,26
99,18,1,1,4,4,1,4,1,1,5,5,5,5,2,sorta helps but tells them to go look in notebook for more info,0,63
99,19,1,1,4,4,1,4,1,1,5,5,5,5,3,gives the formula but doesnt explain how they got those numbers,0,63
99,20,1,1,4,4,1,4,1,1,5,5,5,5,5,gives the formulas and explains it,0,34
100,1,1,1,5,5,1,5,1,1,5,5,5,5,2,It gives the formula but not what each part of the formula means. So I feel this is mot helpful,0,95
100,2,1,1,5,5,1,5,1,1,5,5,5,5,5,It is clear and answers the question,0,36
100,3,1,1,5,5,1,5,1,1,5,5,5,5,1,no reference to outliers at all,0,31
100,4,1,1,5,5,1,5,1,1,5,5,5,5,3,it helps in a sense that other people are having the same problem so either they are both doing something wrong making the same error or there is an error in the problem itself,0,176
100,5,1,1,5,5,1,5,1,1,5,5,5,5,5,Worded well and provides an image,0,33
100,6,1,1,5,5,1,5,1,1,5,5,5,5,5,Gives an example and how to solve the problem this is very helpful,0,66
100,7,1,1,5,5,1,5,1,1,5,5,5,5,4,"Doesn't just flat out give the answer but it shows them where to look to get help on how to solve the problems, and it reassures them that they were tough",1,154
100,8,1,1,5,5,1,5,1,1,5,5,5,5,5,Gives the exact equation on how to solve for the RMSE,0,53
100,9,1,1,5,5,1,5,1,1,5,5,5,5,5,Reassuring on the toughness of the problem and helps them figure out everything they needed to understand the problem better,1,124
100,10,1,1,5,5,1,5,1,1,5,5,5,5,5,Again the response gives them a place to look on where to get help and understand how to solve the problem without flat out giving them the answer,0,146
100,11,1,1,5,5,1,5,1,1,5,5,5,5,3,It helps understand what they are but not how to solve for them then adds in the IQR which was not mentioned and could be more confusing,0,136
100,12,1,1,5,5,1,5,1,1,5,5,5,5,5,"In depth response of hoe to solve for it and what it is, this is very helpful",0,77
100,13,1,1,5,5,1,5,1,1,5,5,5,5,5,"Shows them where to look and why it is important/ what it is, this is very helpful",0,82
100,14,1,1,5,5,1,5,1,1,5,5,5,5,5,"Gives them an option to look at the video, but also tells them what they need to calculate and how to do it if they can't get to it",0,131
100,15,1,1,5,5,1,5,1,1,5,5,5,5,3,"Answers the first question but not the second one, they is not a very detailed answer but it still get set point across for the first question.",0,143
100,16,1,1,5,5,1,5,1,1,5,5,5,5,4,Showing that there is more than one person having the same problem can be an indicator that there is something wrong with the answer generated online or they are both making the same mistake,0,190
100,17,1,1,5,5,1,5,1,1,5,5,5,5,5,"Detailed answer on what the equation is and how to find it, this is very helpful",0,80
100,18,1,1,5,5,1,5,1,1,5,5,5,5,5,"Tells them what it is and where to look to understand it better for why this is the answer, this is very helpful",0,112
100,19,1,1,5,5,1,5,1,1,5,5,5,5,5,Gives an example and the break of what it is and each parts equation,0,68
100,20,1,1,5,5,1,5,1,1,5,5,5,5,5,This is a very helpful and detailed response that gives a great understanding of how to find the outliers using the box plot,0,124
102,1,2,1,4,5,1,4,1,1,5,5,5,5,4,"They could have included which certain numbers go where in order to guide them as to what ""observed"" or ""expected means.",0,120
102,2,2,1,4,5,1,4,1,1,5,5,5,5,5,"It clarifies that if it's over 5, you don't reject the null.",0,60
102,3,2,1,4,5,1,4,1,1,5,5,5,5,2,"They could have explained the certain calculations you need to do in order to calculate the outliers, but they gave a good explanation as to what they were.",0,156
102,4,2,1,4,5,1,4,1,1,5,5,5,5,1,"They didn't give any explanation, they were also asking about the same question.",0,80
102,5,2,1,4,5,1,4,1,1,5,5,5,5,5,They gave a good example to connect to the answer that the person can utilize.,0,78
102,6,2,1,4,5,1,4,1,1,5,5,5,5,1,The comparison is confusing,0,27
102,7,2,1,4,5,1,4,1,1,5,5,5,5,4,It's helpful when there are similar problems that you can look back to and just plug different numbers into.,0,108
102,8,2,1,4,5,1,4,1,1,5,5,5,5,5,They gave the equation which is what they were asking.,0,54
102,9,2,1,4,5,1,4,1,1,5,5,5,5,5,They explained how to read the chi square table and explained how they did.,0,75
102,10,2,1,4,5,1,4,1,1,5,5,5,5,3,Telling them where to look a be helpful,0,39
102,11,2,1,4,5,1,4,1,1,5,5,5,5,3,They explained the quartiles but didn't know how to find the IQR,0,64
102,12,2,1,4,5,1,4,1,1,5,5,5,5,5,They gave an example and explained well.,0,40
102,13,2,1,4,5,1,4,1,1,5,5,5,5,4,"They tell them what degrees of freedom means and where the professor goes over it, which is helpful. I would add more explanation of how to find it, but I don't know how to.",0,173
102,14,2,1,4,5,1,4,1,1,5,5,5,5,3,"It is phrased kid of strangely, but gives good options to help lead to the solution.",0,84
102,15,2,1,4,5,1,4,1,1,5,5,5,5,4,"They explained confounders well, but didn't explain causal links.",0,65
102,16,2,1,4,5,1,4,1,1,5,5,5,5,1,They didn't give any explanation because they are also confused.,0,64
102,17,2,1,4,5,1,4,1,1,5,5,5,5,4,"Helpful, but worded strangely.",0,30
102,18,2,1,4,5,1,4,1,1,5,5,5,5,5,Gives a good explanation and a good reference to look at.,0,57
102,19,2,1,4,5,1,4,1,1,5,5,5,5,4,It is a good explanation but could go into further detail about where to get each number from.,0,94
102,20,2,1,4,5,1,4,1,1,5,5,5,5,5,Gave an explanation and example that could help them use their numbers to find the solution.,0,92
103,1,4,1,1,5,1,5,1,1,5,5,5,5,1,wrong function,0,14
103,2,4,1,1,5,1,5,1,1,5,5,5,5,2,"Partially correct, can be more specific",0,39
103,3,4,1,1,5,1,5,1,1,5,5,5,5,1,There is no formula that helps to find the outliers on a box plot.,0,66
103,4,4,1,1,5,1,5,1,1,5,5,5,5,1,"They're crying together, not helping each other.",0,48
103,5,4,1,1,5,1,5,1,1,5,5,5,5,1,Unclear explanation,0,19
103,6,4,1,1,5,1,5,1,1,5,5,5,5,2,unclear but ok.,0,15
103,7,4,1,1,5,1,5,1,1,5,5,5,5,1,not the right page.,0,19
103,8,4,1,1,5,1,5,1,1,5,5,5,5,2,missing something,0,17
103,9,4,1,1,5,1,5,1,1,5,5,5,5,5,NICE,0,4
103,10,4,1,1,5,1,5,1,1,5,5,5,5,1,94 has nothing to do with this question,0,39
103,11,4,1,1,5,1,5,1,1,5,5,5,5,3,okie okie,0,9
103,12,4,1,1,5,1,5,1,1,5,5,5,5,5,NICE explanation,0,16
103,13,4,1,1,5,1,5,1,1,5,5,5,5,1,not answering the question,0,26
103,14,4,1,1,5,1,5,1,1,5,5,5,5,5,NICE,0,4
103,15,4,1,1,5,1,5,1,1,5,5,5,5,1,rarely explained,0,16
103,16,4,1,1,5,1,5,1,1,5,5,5,5,5,It's showing support from classmates.,1,37
103,17,4,1,1,5,1,5,1,1,5,5,5,5,5,NICE,0,4
103,18,4,1,1,5,1,5,1,1,5,5,5,5,5,NICE,0,4
103,19,4,1,1,5,1,5,1,1,5,5,5,5,5,NICE,0,4
103,20,4,1,1,5,1,5,1,1,5,5,5,5,5,GOOD JOB,0,8
104,1,4,1,1,3,2,1,2,1,4,4,4,5,1,The formula is incorrect.,0,25
104,2,4,1,1,3,2,1,2,1,4,4,4,5,2,It is slightly helpful because the number is not correct.,0,57
104,3,4,1,1,3,2,1,2,1,4,4,4,5,1,It is not helpful because it did not give the right formula.,0,60
104,4,4,1,1,3,2,1,2,1,4,4,4,5,1,The response did not answer the question.,0,41
104,5,4,1,1,3,2,1,2,1,4,4,4,5,1,It can be explained more clearly.,0,33
104,6,4,1,1,3,2,1,2,1,4,4,4,5,1,The response did not directly answer the question.,0,50
104,7,4,1,1,3,2,1,2,1,4,4,4,5,1,It is not the right page that refers to z-score.,0,48
104,8,4,1,1,3,2,1,2,1,4,4,4,5,2,The formula is not complete.,0,28
104,9,4,1,1,3,2,1,2,1,4,4,4,5,5,The explanation for the response is great and the example is correct.,0,69
104,10,4,1,1,3,2,1,2,1,4,4,4,5,1,The page that response refers to is not related to the question.,0,64
104,11,4,1,1,3,2,1,2,1,4,4,4,5,2,It did not answer the question completely.,0,42
104,12,4,1,1,3,2,1,2,1,4,4,4,5,5,The explanation is really detailed and it answers the question directly.,0,72
104,13,4,1,1,3,2,1,2,1,4,4,4,5,1,The response this question is incorrect.,0,40
104,14,4,1,1,3,2,1,2,1,4,4,4,5,5,It explains and answers the question.,0,37
104,15,4,1,1,3,2,1,2,1,4,4,4,5,1,The response for this question is incorrect.,0,44
104,16,4,1,1,3,2,1,2,1,4,4,4,5,4,It show emotional support but it did not answer the question.,1,61
104,17,4,1,1,3,2,1,2,1,4,4,4,5,5,The response is correct and it explain the question with details.,0,65
104,18,4,1,1,3,2,1,2,1,4,4,4,5,5,The response is correct and accurate. It also give refer in the textbook if needed.,0,83
104,19,4,1,1,3,2,1,2,1,4,4,4,5,5,It answers to this question is correctly.,0,41
104,20,4,1,1,3,2,1,2,1,4,4,4,5,5,"The explanation for this question is correct and with details. Also, it lists the formula out.",0,94
105,1,3,2,1,3,1,2,1,1,4,5,5,5,5,gives the formula for how to find it,0,36
105,2,3,2,1,3,1,2,1,1,4,5,5,5,5,student did not know when we reject the null. the response says when above 5 you do not reject it.,0,98
105,3,3,2,1,3,1,2,1,1,4,5,5,5,3,"Tells the % in increments which is a start, but does not explain how to find the outliers.",0,90
105,4,3,2,1,3,1,2,1,1,4,5,5,5,1,Does not say at all about the question. It is just someone asking the same thing.,0,81
105,5,3,2,1,3,1,2,1,1,4,5,5,5,5,Explains how to find the median and also gives examples from the class for the student to refer back to,0,103
105,6,3,2,1,3,1,2,1,1,4,5,5,5,4,explains how to find it and gives an example. but it would have been better if they showed work for how to solve the example he or she provided,0,143
105,7,3,2,1,3,1,2,1,1,4,5,5,5,4,Gives pages in workbook for student to refer back to for assistance.,0,68
105,8,3,2,1,3,1,2,1,1,4,5,5,5,5,gives the formula to find RMSE,0,30
105,9,3,2,1,3,1,2,1,1,4,5,5,5,5,"tells how to do it, and also provides a question from his or her homework and tells how she did it and what the question was",0,124
105,10,3,2,1,3,1,2,1,1,4,5,5,5,4,provides resources from textbook for student to go back and look at.,0,68
105,11,3,2,1,3,1,2,1,1,4,5,5,5,3,Tells where Q1 and Q3 is located on the rectangle but the person is also confused on how to find the IQR,0,104
105,12,3,2,1,3,1,2,1,1,4,5,5,5,5,Tells us step by step how to find the z-score for percentile with an example which is very helpful,0,98
105,13,3,2,1,3,1,2,1,1,4,5,5,5,4,Explains what degrees of freedom is in simple terms and then tells where to find more information about this topic,0,114
105,14,3,2,1,3,1,2,1,1,4,5,5,5,4,"Provides resources, and tells the student what things are needed to be calculated but does not give the answer so student actually has to learn it",0,146
105,15,3,2,1,3,1,2,1,1,4,5,5,5,3,Does not explain the second part of the question only the first,0,63
105,16,3,2,1,3,1,2,1,1,4,5,5,5,1,It is nothing really other then someone else having difficulties as this student,0,80
105,17,3,2,1,3,1,2,1,1,4,5,5,5,5,"tells the equation, and tells what each part of the equation means so that the student can better understand it",0,111
105,18,3,2,1,3,1,2,1,1,4,5,5,5,5,Gives the answer but also provides page number from textbook so student can know why it is 0,0,92
105,19,3,2,1,3,1,2,1,1,4,5,5,5,5,Gives formulas and also an example,0,34
105,20,3,2,1,3,1,2,1,1,4,5,5,5,5,Gives the formula and after finding the answer what to do with your answer in order to find the outlier.,0,104
106,1,2,1,4,4,1,3,1,1,4,5,5,5,4,"The answer was quick, straight to the point, and gave the precise formula on how to solve for the answer.",0,105
106,2,2,1,4,4,1,3,1,1,4,5,5,5,3,"5 isn't exactly correct, however, it may depend on the problem I am thinking. Also, I think a little rewording would be more helpful and maybe for the student to understand why this rule exists.",0,194
106,3,2,1,4,4,1,3,1,1,4,5,5,5,3,"Yes, this is technically correct, but I feel like you could have put this into simpler terms and actually told them how to find the outliers.",0,141
106,4,2,1,4,4,1,3,1,1,4,5,5,5,1,It is not helpful for you to reply to someone's post asking the same question that's already been asked once.,0,109
106,5,2,1,4,4,1,3,1,1,4,5,5,5,5,"Not only did the responder, give an example, but they even attached a visual chart, so the person could fully understand the question.",0,134
106,6,2,1,4,4,1,3,1,1,4,5,5,5,4,I feel like adding in a formula would be more helpful for the person asking the question to fully understand it.,0,112
106,7,2,1,4,4,1,3,1,1,4,5,5,5,5,I think this is quite helpful to be completely honest because they give you an exact page to look at where you can find the formulas and the descriptions of why to use this formula.,0,181
106,8,2,1,4,4,1,3,1,1,4,5,5,5,5,"Perfect, gave them the exact formula to solve this problem. The question was very short, and the one answering gave them the simplest answer for this question.",0,159
106,9,2,1,4,4,1,3,1,1,4,5,5,5,5,"Not only did they explain in words how to solve it, but they included an example from their homework. Even if the homework questions have different numbers, it is nice to see others problems, to get to your own answer.",0,218
106,10,2,1,4,4,1,3,1,1,4,5,5,5,5,"The students should be using the workbook as a guide to solve their homework problems. However, there are many pages, so for the one answering the question to give an exact page number is very helpful.",0,201
106,11,2,1,4,4,1,3,1,1,4,5,5,5,4,This is helpful because they answered the student's question on how to find Q1 and Q3 on the boxplot.,0,101
106,12,2,1,4,4,1,3,1,1,4,5,5,5,5,This is a very in-depth way of answering the question. Gives the complete how-to this person would need for solving the answer and even included an example.,0,156
106,13,2,1,4,4,1,3,1,1,4,5,5,5,4,They explain what the degrees of freedom is and includes where to find it in the lecture.,0,89
106,14,2,1,4,4,1,3,1,1,4,5,5,5,5,"Explains that if they are not fully understanding the concept to rewatch the lecture (I feel this is important because so many questions are directly gone over in the lecture and students either miss it or never watched it, which can be frustrating to people who answer their questions). And they  also include a step by step on how to solve for the question.",0,359
106,15,2,1,4,4,1,3,1,1,4,5,5,5,4,"Only answered the first part of the person's question, however, they are not obligated to answer the second, or could not have even known the second half of the question.",0,170
106,16,2,1,4,4,1,3,1,1,4,5,5,5,4,"I think this is helpful because it could show that there could be an error in the homework system being used, and could maybe if more people were having the same issue to contact the instructor for the course.",0,209
106,17,2,1,4,4,1,3,1,1,4,5,5,5,5,"They give a step-by-step to solve the problem, included equations, and stated what each variable meant.",0,103
106,18,2,1,4,4,1,3,1,1,4,5,5,5,5,They responded with the correct answer and included the page in the textbook for the student if they had any more questions on the topic.,0,137
106,19,2,1,4,4,1,3,1,1,4,5,5,5,5,"They included multiple equations to solve the problem, and then gave an example with the variables filled in with numbers.",0,122
106,20,2,1,4,4,1,3,1,1,4,5,5,5,5,"This was very helpful, they gave an in-depth step-by-step on how to solve for the problem.",0,90
107,1,2,2,4,3,4,4,3,2,3,2,3,4,5,it gives formula,0,16
107,2,2,2,4,3,4,4,3,2,3,2,3,4,1,Not explain good,0,16
107,3,2,2,4,3,4,4,3,2,3,2,3,4,4,It is nice and good,0,19
107,4,2,2,4,3,4,4,3,2,3,2,3,4,1,Doesn't help explain anything,0,29
107,5,2,2,4,3,4,4,3,2,3,2,3,4,5,Uses examples,0,13
107,6,2,2,4,3,4,4,3,2,3,2,3,4,4,Uses examples to explain,0,24
107,7,2,2,4,3,4,4,3,2,3,2,3,4,2,Give resources,0,14
107,8,2,2,4,3,4,4,3,2,3,2,3,4,4,Gives formula,0,13
107,9,2,2,4,3,4,4,3,2,3,2,3,4,4,Gives example,0,13
107,10,2,2,4,3,4,4,3,2,3,2,3,4,2,Gives a resource,0,16
107,11,2,2,4,3,4,4,3,2,3,2,3,4,3,Explains part of it,0,19
107,12,2,2,4,3,4,4,3,2,3,2,3,4,4,Helps explain problem,0,21
107,13,2,2,4,3,4,4,3,2,3,2,3,4,3,Makes you go to video,0,21
107,14,2,2,4,3,4,4,3,2,3,2,3,4,2,Gives formula,0,13
107,15,2,2,4,3,4,4,3,2,3,2,3,4,2,Didn't explain second part,0,26
107,16,2,2,4,3,4,4,3,2,3,2,3,4,1,Doesn't give why it wrong,0,25
107,17,2,2,4,3,4,4,3,2,3,2,3,4,4,Gives steps for problem,0,23
107,18,2,2,4,3,4,4,3,2,3,2,3,4,5,Gives the answer,0,16
107,19,2,2,4,3,4,4,3,2,3,2,3,4,5,Gives the steps and example,0,27
107,20,2,2,4,3,4,4,3,2,3,2,3,4,5,Gives formula and steps,0,23
108,1,1,1,5,2,1,1,2,2,3,5,4,4,2,They only gave the first step and not much detail.,0,50
108,2,1,1,5,2,1,1,2,2,3,5,4,4,3,Im not very sure,0,16
108,3,1,1,5,2,1,1,2,2,3,5,4,4,5,This explains it perfectly.,0,27
108,4,1,1,5,2,1,1,2,2,3,5,4,4,1,The reply is just another question,0,34
108,5,1,1,5,2,1,1,2,2,3,5,4,4,5,This explains it perfectly,0,26
108,6,1,1,5,2,1,1,2,2,3,5,4,4,5,Perfect explanation with.an example,0,35
108,7,1,1,5,2,1,1,2,2,3,5,4,4,2,"It gave a page number in the book that has an example, but it did not explain it in the  comments.",0,98
108,8,1,1,5,2,1,1,2,2,3,5,4,4,4,It gave the formula,0,19
108,9,1,1,5,2,1,1,2,2,3,5,4,4,5,It gave a step-by-step explanation with their own example.,0,58
